DT_COMPTC,CNPJ,DENOM_SOCIAL,TP_FUNDO_CLASSE,VL_PL,ADMIN,n_sacados_reportados,n_valores_negativos,top1,top5,top10,top25,dc_com_risco,dc_sem_risco,dc_total,denominador_indisponivel,top1_sobre_dc,top5_sobre_dc,top10_sobre_dc,top25_sobre_dc,hhi_parcial_piso,inconsistencia_viii_vs_i
2026-06-30,46073462000130,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OPEN II RESPONSABILIDADE LIMITADA,Classe,20586726.89,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,24,0.0,99130.33,488538.14999999997,961421.15,2247709.6799999992,15267338.47,0.0,15267338.47,False,0.006492967336434508,0.031998907403537766,0.06297241342288784,0.14722341319783416,0.0009037719029340849,False
2026-06-30,49004860000192,PRINCIPIAPAY EDUCAÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classe,17875655.37,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,25,0.0,98039.93,475438.16,943681.9200000002,2220646.22,17458257.24,0.0,17458257.24,False,0.005615676791345068,0.027232853397914536,0.05405361526222993,0.127197473921515,0.0006508694238161948,False
2026-06-30,38305947000183,ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classe,53258000.06,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,25,0.0,97329.09,384791.0,710017.1900000002,1541204.24,51106194.82,0.0,51106194.82,False,0.0019044479899707,0.0075292437904106125,0.013892977015814541,0.030156896740761885,3.738578080157736e-05,False
2026-06-30,64509633000102,AMETISTA CONSIGNADO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classe,3269222.54,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,25,0.0,97219.04,467920.48000000004,791323.31,1478899.6000000003,3282067.52,0.0,3282067.52,False,0.029621279698718687,0.14256881589078338,0.2411051281480035,0.45059999253153704,0.008996188511423605,False
2026-06-30,57996195000199,CDC EMPRÉSTIMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA,Classe,33662527.48,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,24,0.0,94801.74,382834.67000000004,681414.2999999999,1353647.83,33213237.23,0.0,33213237.23,False,0.0028543360390769113,0.01152656898058112,0.0205163469998796,0.04075627499439626,7.263180941473961e-05,False
2026-06-30,62135992000111,FRUCTUS FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Classe,70157252.07,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,25,0.0,94737.41,3538002.62,4862836.79,12068809.85,5495680.15,55823745.65,61319425.8,False,0.0015449820144923798,0.057697908514988086,0.0793033647422054,0.19681870292399248,0.0034249683738588914,False
2026-06-30,54810968000102,ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classe,965301307.96,BANCO DAYCOVAL S.A.,24,0.0,94379.57,400251.33,682429.72,1324844.0599999998,948587459.78,0.0,948587459.78,False,9.949485313867514e-05,0.0004219445722936584,0.0007194167632769167,0.0013966493509278129,8.744788394790679e-08,False
2026-06-30,55852782000189,ZERAZERO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classe,920161.48,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,25,0.0,94376.0,329477.52,391782.9100000001,538077.77,1062666.74,0.0,1062666.74,False,0.08881053339450523,0.3100478330581797,0.3686789990246614,0.5063466745933913,0.02656640231362592,False
2026-06-30,42299351000195,FIGTREE EDUCACIONAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Classe,9582642.62,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,24,0.0,93922.28,403733.87,724173.8200000001,1592237.8199999998,7754822.79,0.0,7754822.79,False,0.012111466959775621,0.05206229477230904,0.09338367098908266,0.20532227016885835,0.0017899378812567272,False
2026-06-30,53179862000190,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA FGTS MT II,Classe,212708785.89,BANCO DAYCOVAL S.A.,24,0.0,93076.59,384475.01999999996,558457.2100000001,942097.66,203077394.89,0.0,203077394.89,False,0.00045833062833220003,0.0018932438059305263,0.0027499722965350086,0.004639106487013494,1.1650156596161631e-06,False
2026-06-30,56972378000101,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PFN MT III RESPONSABILIDADE LIMITADA,Classe,157817430.27,BANCO DAYCOVAL S.A.,24,0.0,92379.6,285445.76,431337.98000000004,765792.5900000001,156504291.33,0.0,156504291.33,False,0.0005902687984779362,0.0018238845566101321,0.0027560776534267316,0.004893109214400224,1.2346781295250833e-06,False
2026-06-30,64112934000106,GUARDIAN APP CRÉDITO CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RL,Classe,8509682.72,BANCO DAYCOVAL S.A.,24,0.0,92254.54,362002.70999999996,622282.2399999999,1106934.7500000002,6722751.09,0.0,6722751.09,False,0.013722736237732697,0.053847406389695734,0.0925636293340737,0.1646550251795802,0.001268659046889848,False
2026-06-30,62160076000131,TKO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classe,182963544.47,BANCO DAYCOVAL S.A.,24,0.0,91759.74,311668.99,512983.61,1002505.1100000002,182273445.4,0.0,182273445.4,False,0.0005034180365583851,0.0017098979465497062,0.0028143628320310447,0.005500006365710582,1.3833682373248416e-06,False
2026-06-30,60499242000101,FIRST PERSONAL LOAN I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Classe,9991597.59,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,25,0.0,91325.18,433611.19999999995,821268.8899999999,1847332.6799999997,10036154.75,0.0,10036154.75,False,0.00909961855659908,0.04320491371458775,0.08183103095336387,0.1840677755591602,0.0013702270084281262,False
2026-06-30,50168890000113,CEA PAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS RESPONSABILIDADE LIMITADA,Classe,842505368.1,BANCO GENIAL S.A.,24,0.0,91106.28,251823.83,419652.64999999997,758459.3000000002,822627423.37,0.0,822627423.37,False,0.00011075035600779183,0.00030612136533009194,0.0005101369563888818,0.0009219961290530203,4.245826828892869e-08,False
